точка старта
3	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50488680	45.90622590	2.000000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50748430	45.91015940	2.000000	1
7	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50749720	45.91025730	2.000000	1
9	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50485870	45.90626180	2.000000	1
11	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50483070	45.90629770	2.000000	1
13	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50751010	45.91035530	2.000000	1
15	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50751440	45.91044020	2.000000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50480260	45.90633370	2.000000	1
19	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50477460	45.90636960	2.000000	1
21	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50748760	45.91047800	2.000000	1
23	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50746070	45.91051570	2.000000	1
25	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50474650	45.90640550	2.000000	1
точка посадки
