точка старта
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50502920	45.90604340	2.000000	1
20	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50741880	45.90966200	2.000000	1
22	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50740590	45.90956400	2.000000	1
24	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50505720	45.90600750	2.000000	1
26	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50508530	45.90597150	2.000000	1
28	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50739300	45.90946610	2.000000	1
30	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50738000	45.90936810	2.000000	1
32	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50511330	45.90593560	2.000000	1
34	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50514140	45.90589970	2.000000	1
36	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50735900	45.90925790	2.000000	1
38	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50731770	45.90911680	2.000000	1
40	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50516940	45.90586370	2.000000	1
42	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50519750	45.90582780	2.000000	1
44	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50727630	45.90897580	2.000000	1
46	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50723500	45.90883480	2.000000	1
48	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50522550	45.90579190	2.000000	1
50	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50525360	45.90575590	2.000000	1
52	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50719370	45.90869380	2.000000	1
54	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50715230	45.90855280	2.000000	1
56	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	50.50528160	45.90572000	2.000000	1
точка посадки
